offspring father confidence.x mother confidence.y father_combo mother_combo offspring_combo mother.pop father.pop mother.ind father.ind cross.dir cross
FW-Combo4-317 FW-Combo4-PL-M-4 95% FW-Combo4-PL-F-3 95% FW-Combo4 FW-Combo4 FW-Combo4 PL PL PL-F-3 PL-M-4 PLxPL PL-F-3xPL-M-4
FW-Combo4-318 FW-Combo4-PL-M-3 95% FW-Combo4-PL-F-3 95% FW-Combo4 FW-Combo4 FW-Combo4 PL PL PL-F-3 PL-M-3 PLxPL PL-F-3xPL-M-3
FW-Combo4-319 FW-Combo4-PL-M-4 95% FW-Combo4-PL-F-3 95% FW-Combo4 FW-Combo4 FW-Combo4 PL PL PL-F-3 PL-M-4 PLxPL PL-F-3xPL-M-4
FW-Combo4-320 FW-Combo4-PL-M-3 95% FW-Combo4-PP-F-2 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-2 PL-M-3 PPxPL PP-F-2xPL-M-3
FW-Combo4-321 FW-Combo4-PP-M-1 95% FW-Combo4-PP-F-3 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PP PP-F-3 PP-M-1 PPxPP PP-F-3xPP-M-1
FW-Combo4-322 FW-Combo4-PL-M-2 95% FW-Combo4-PP-F-1 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-1 PL-M-2 PPxPL PP-F-1xPL-M-2
FW-Combo4-323 FW-Combo4-PL-M-4 95% FW-Combo4-PP-F-3 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-3 PL-M-4 PPxPL PP-F-3xPL-M-4
FW-Combo4-324 FW-Combo4-PL-M-2 95% FW-Combo4-PP-F-1 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-1 PL-M-2 PPxPL PP-F-1xPL-M-2
FW-Combo4-325 FW-Combo4-PL-M-3 95% FW-Combo4-PL-F-4 95% FW-Combo4 FW-Combo4 FW-Combo4 PL PL PL-F-4 PL-M-3 PLxPL PL-F-4xPL-M-3
FW-Combo4-326 FW-Combo4-PL-M-2 95% FW-Combo4-PP-F-2 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-2 PL-M-2 PPxPL PP-F-2xPL-M-2
FW-Combo4-327 FW-Combo4-PL-M-4 95% FW-Combo4-PP-F-2 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-2 PL-M-4 PPxPL PP-F-2xPL-M-4
FW-Combo4-328 FW-Combo4-PL-M-3 95% FW-Combo4-PP-F-2 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-2 PL-M-3 PPxPL PP-F-2xPL-M-3
FW-Combo4-329 FW-Combo4-PL-M-2 95% FW-Combo4-PP-F-1 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-1 PL-M-2 PPxPL PP-F-1xPL-M-2
FW-Combo4-330 FW-Combo4-PL-M-3 95% FW-Combo4-PP-F-1 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-1 PL-M-3 PPxPL PP-F-1xPL-M-3
FW-Combo4-331 FW-Combo4-PL-M-3 95% FW-Combo4-PL-F-2 95% FW-Combo4 FW-Combo4 FW-Combo4 PL PL PL-F-2 PL-M-3 PLxPL PL-F-2xPL-M-3
FW-Combo4-332 FW-Combo4-PL-M-4 95% FW-Combo4-PP-F-3 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-3 PL-M-4 PPxPL PP-F-3xPL-M-4
FW-Combo4-333 FW-Combo4-PL-M-4 95% FW-Combo4-PP-F-3 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-3 PL-M-4 PPxPL PP-F-3xPL-M-4
FW-Combo4-334 FW-Combo4-PL-M-4 95% FW-Combo4-PP-F-2 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-2 PL-M-4 PPxPL PP-F-2xPL-M-4
FW-Combo4-335 FW-Combo4-PL-M-4 95% FW-Combo4-PP-F-1 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-1 PL-M-4 PPxPL PP-F-1xPL-M-4
FW-Combo4-336 FW-Combo4-PP-M-5 95% FW-Combo4-PP-F-1 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PP PP-F-1 PP-M-5 PPxPP PP-F-1xPP-M-5
FW-Combo4-337 FW-Combo4-PL-M-4 95% FW-Combo4-PP-F-1 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-1 PL-M-4 PPxPL PP-F-1xPL-M-4
FW-Combo4-338 FW-Combo4-PL-M-3 95% FW-Combo4-PL-F-4 95% FW-Combo4 FW-Combo4 FW-Combo4 PL PL PL-F-4 PL-M-3 PLxPL PL-F-4xPL-M-3
FW-Combo4-339 FW-Combo4-PL-M-4 95% FW-Combo4-PP-F-1 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-1 PL-M-4 PPxPL PP-F-1xPL-M-4
FW-Combo4-340 FW-Combo4-PL-M-2 95% FW-Combo4-PL-F-4 95% FW-Combo4 FW-Combo4 FW-Combo4 PL PL PL-F-4 PL-M-2 PLxPL PL-F-4xPL-M-2
FW-Combo4-341 FW-Combo4-PL-M-4 95% FW-Combo4-PP-F-3 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-3 PL-M-4 PPxPL PP-F-3xPL-M-4
FW-Combo4-342 FW-Combo4-PL-M-4 95% FW-Combo4-PP-F-3 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-3 PL-M-4 PPxPL PP-F-3xPL-M-4
FW-Combo4-343 FW-Combo4-PL-M-2 95% FW-Combo4-PP-F-2 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-2 PL-M-2 PPxPL PP-F-2xPL-M-2
FW-Combo4-344 FW-Combo4-PL-M-2 95% FW-Combo4-PP-F-2 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-2 PL-M-2 PPxPL PP-F-2xPL-M-2
FW-Combo4-345 FW-Combo4-PL-M-3 95% FW-Combo4-PP-F-1 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-1 PL-M-3 PPxPL PP-F-1xPL-M-3
FW-Combo4-346 FW-Combo4-PL-M-4 95% FW-Combo4-PP-F-3 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-3 PL-M-4 PPxPL PP-F-3xPL-M-4
FW-Combo4-347 FW-Combo4-PL-M-4 95% FW-Combo4-PP-F-1 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-1 PL-M-4 PPxPL PP-F-1xPL-M-4
FW-Combo4-348 FW-Combo4-PL-M-2 95% FW-Combo4-PP-F-2 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-2 PL-M-2 PPxPL PP-F-2xPL-M-2
FW-Combo4-349 FW-Combo4-PL-M-2 95% FW-Combo4-PP-F-2 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-2 PL-M-2 PPxPL PP-F-2xPL-M-2
FW-Combo4-351 FW-Combo4-PL-M-4 95% FW-Combo4-PP-F-2 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-2 PL-M-4 PPxPL PP-F-2xPL-M-4
FW-Combo4-352 FW-Combo4-PL-M-3 95% FW-Combo4-PP-F-1 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-1 PL-M-3 PPxPL PP-F-1xPL-M-3
FW-Combo4-353 FW-Combo4-PL-M-3 95% FW-Combo4-PP-F-1 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-1 PL-M-3 PPxPL PP-F-1xPL-M-3
FW-Combo4-354 FW-Combo4-PL-M-4 95% FW-Combo4-PP-F-3 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-3 PL-M-4 PPxPL PP-F-3xPL-M-4
FW-Combo4-355 FW-Combo4-PL-M-4 95% FW-Combo4-PP-F-1 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-1 PL-M-4 PPxPL PP-F-1xPL-M-4
FW-Combo4-357 FW-Combo4-PL-M-4 95% FW-Combo4-PP-F-3 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-3 PL-M-4 PPxPL PP-F-3xPL-M-4
FW-Combo4-358 FW-Combo4-PL-M-4 95% FW-Combo4-PP-F-2 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-2 PL-M-4 PPxPL PP-F-2xPL-M-4
FW-Combo4-359 FW-Combo4-PL-M-4 95% FW-Combo4-PP-F-3 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-3 PL-M-4 PPxPL PP-F-3xPL-M-4
FW-Combo4-360 FW-Combo4-PL-M-2 95% FW-Combo4-PP-F-1 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-1 PL-M-2 PPxPL PP-F-1xPL-M-2
FW-Combo4-361 FW-Combo4-PL-M-4 95% FW-Combo4-PP-F-3 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-3 PL-M-4 PPxPL PP-F-3xPL-M-4
FW-Combo4-362 FW-Combo4-PL-M-4 95% FW-Combo4-PP-F-1 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-1 PL-M-4 PPxPL PP-F-1xPL-M-4
FW-Combo4-363 FW-Combo4-PL-M-4 95% FW-Combo4-PP-F-1 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-1 PL-M-4 PPxPL PP-F-1xPL-M-4
FW-Combo4-364 FW-Combo4-PL-M-3 95% FW-Combo4-PP-F-2 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-2 PL-M-3 PPxPL PP-F-2xPL-M-3
FW-Combo4-365 FW-Combo4-PL-M-4 95% FW-Combo4-PP-F-1 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-1 PL-M-4 PPxPL PP-F-1xPL-M-4
FW-Combo4-366 FW-Combo4-PL-M-2 95% FW-Combo4-PP-F-1 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-1 PL-M-2 PPxPL PP-F-1xPL-M-2
FW-Combo4-367 FW-Combo4-PL-M-4 95% FW-Combo4-PP-F-3 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PL PP-F-3 PL-M-4 PPxPL PP-F-3xPL-M-4
FW-Combo4-368 FW-Combo4-PP-M-5 95% FW-Combo4-PP-F-1 95% FW-Combo4 FW-Combo4 FW-Combo4 PP PP PP-F-1 PP-M-5 PPxPP PP-F-1xPP-M-5
FW-Combo5-001 FW-Combo5-PL-M-4 95% FW-Combo5-PP-F-3 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-3 PL-M-4 PPxPL PP-F-3xPL-M-4
FW-Combo5-002 FW-Combo5-PL-M-1 95% FW-Combo5-PP-F-1 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-1 PL-M-1 PPxPL PP-F-1xPL-M-1
FW-Combo5-003 FW-Combo5-PL-M-1 95% FW-Combo5-PP-F-3 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-3 PL-M-1 PPxPL PP-F-3xPL-M-1
FW-Combo5-004 FW-Combo5-PP-M-1 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PP PP-F-4 PP-M-1 PPxPP PP-F-4xPP-M-1
FW-Combo5-005 FW-Combo5-PL-M-4 95% FW-Combo5-PP-F-3 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-3 PL-M-4 PPxPL PP-F-3xPL-M-4
FW-Combo5-006 FW-Combo5-PL-M-1 95% FW-Combo5-PL-F-5 95% FW-Combo5 FW-Combo5 FW-Combo5 PL PL PL-F-5 PL-M-1 PLxPL PL-F-5xPL-M-1
FW-Combo5-007 FW-Combo5-PL-M-3 95% FW-Combo5-PP-F-1 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-1 PL-M-3 PPxPL PP-F-1xPL-M-3
FW-Combo5-008 FW-Combo5-PL-M-3 95% FW-Combo5-PP-F-1 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-1 PL-M-3 PPxPL PP-F-1xPL-M-3
FW-Combo5-009 FW-Combo5-PL-M-3 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-4 PL-M-3 PPxPL PP-F-4xPL-M-3
FW-Combo5-010 FW-Combo5-PL-M-3 95% FW-Combo5-PP-F-1 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-1 PL-M-3 PPxPL PP-F-1xPL-M-3
FW-Combo5-012 FW-Combo5-PL-M-3 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-4 PL-M-3 PPxPL PP-F-4xPL-M-3
FW-Combo5-013 FW-Combo5-PL-M-3 95% FW-Combo5-PL-F-2 95% FW-Combo5 FW-Combo5 FW-Combo5 PL PL PL-F-2 PL-M-3 PLxPL PL-F-2xPL-M-3
FW-Combo5-014 FW-Combo5-PL-M-4 95% FW-Combo5-PL-F-7 95% FW-Combo5 FW-Combo5 FW-Combo5 PL PL PL-F-7 PL-M-4 PLxPL PL-F-7xPL-M-4
FW-Combo5-015 FW-Combo5-PL-M-3 95% FW-Combo5-PP-F-1 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-1 PL-M-3 PPxPL PP-F-1xPL-M-3
FW-Combo5-016 FW-Combo5-PL-M-2 95% FW-Combo5-PP-F-3 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-3 PL-M-2 PPxPL PP-F-3xPL-M-2
FW-Combo5-018 FW-Combo5-PL-M-3 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-4 PL-M-3 PPxPL PP-F-4xPL-M-3
FW-Combo5-019 FW-Combo5-PL-M-5 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-4 PL-M-5 PPxPL PP-F-4xPL-M-5
FW-Combo5-021 FW-Combo5-PL-M-3 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-4 PL-M-3 PPxPL PP-F-4xPL-M-3
FW-Combo5-022 FW-Combo5-PL-M-3 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-4 PL-M-3 PPxPL PP-F-4xPL-M-3
FW-Combo5-023 FW-Combo5-PL-M-4 95% FW-Combo5-PL-F-7 95% FW-Combo5 FW-Combo5 FW-Combo5 PL PL PL-F-7 PL-M-4 PLxPL PL-F-7xPL-M-4
FW-Combo5-024 FW-Combo5-PL-M-5 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-4 PL-M-5 PPxPL PP-F-4xPL-M-5
FW-Combo5-025 FW-Combo5-PL-M-1 95% FW-Combo5-PP-F-1 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-1 PL-M-1 PPxPL PP-F-1xPL-M-1
FW-Combo5-027 FW-Combo5-PL-M-1 95% FW-Combo5-PP-F-1 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-1 PL-M-1 PPxPL PP-F-1xPL-M-1
FW-Combo5-028 FW-Combo5-PP-M-5 95% FW-Combo5-PL-F-5 95% FW-Combo5 FW-Combo5 FW-Combo5 PL PP PL-F-5 PP-M-5 PLxPP PL-F-5xPP-M-5
FW-Combo5-029 FW-Combo5-PL-M-4 95% FW-Combo5-PP-F-3 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-3 PL-M-4 PPxPL PP-F-3xPL-M-4
FW-Combo5-030 FW-Combo5-PL-M-4 95% FW-Combo5-PL-F-5 95% FW-Combo5 FW-Combo5 FW-Combo5 PL PL PL-F-5 PL-M-4 PLxPL PL-F-5xPL-M-4
FW-Combo5-031 FW-Combo5-PL-M-3 95% FW-Combo5-PL-F-2 95% FW-Combo5 FW-Combo5 FW-Combo5 PL PL PL-F-2 PL-M-3 PLxPL PL-F-2xPL-M-3
FW-Combo5-032 FW-Combo5-PP-M-1 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PP PP-F-4 PP-M-1 PPxPP PP-F-4xPP-M-1
FW-Combo5-033 FW-Combo5-PL-M-1 95% FW-Combo5-PL-F-5 95% FW-Combo5 FW-Combo5 FW-Combo5 PL PL PL-F-5 PL-M-1 PLxPL PL-F-5xPL-M-1
FW-Combo5-034 FW-Combo5-PL-M-3 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-4 PL-M-3 PPxPL PP-F-4xPL-M-3
FW-Combo5-035 FW-Combo5-PP-M-1 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PP PP-F-4 PP-M-1 PPxPP PP-F-4xPP-M-1
FW-Combo5-036 FW-Combo5-PL-M-3 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-4 PL-M-3 PPxPL PP-F-4xPL-M-3
FW-Combo5-037 FW-Combo5-PL-M-3 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-4 PL-M-3 PPxPL PP-F-4xPL-M-3
FW-Combo5-038 FW-Combo5-PL-M-1 95% FW-Combo5-PL-F-5 95% FW-Combo5 FW-Combo5 FW-Combo5 PL PL PL-F-5 PL-M-1 PLxPL PL-F-5xPL-M-1
FW-Combo5-039 FW-Combo5-PL-M-5 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-4 PL-M-5 PPxPL PP-F-4xPL-M-5
FW-Combo5-041 FW-Combo5-PL-M-5 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-4 PL-M-5 PPxPL PP-F-4xPL-M-5
FW-Combo5-042 FW-Combo5-PL-M-4 95% FW-Combo5-PL-F-5 95% FW-Combo5 FW-Combo5 FW-Combo5 PL PL PL-F-5 PL-M-4 PLxPL PL-F-5xPL-M-4
FW-Combo5-043 FW-Combo5-PL-M-3 95% FW-Combo5-PL-F-2 95% FW-Combo5 FW-Combo5 FW-Combo5 PL PL PL-F-2 PL-M-3 PLxPL PL-F-2xPL-M-3
FW-Combo5-044 FW-Combo5-PL-M-3 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-4 PL-M-3 PPxPL PP-F-4xPL-M-3
FW-Combo5-045 FW-Combo5-PL-M-3 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-4 PL-M-3 PPxPL PP-F-4xPL-M-3
FW-Combo5-046 FW-Combo5-PL-M-3 95% FW-Combo5-PP-F-1 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-1 PL-M-3 PPxPL PP-F-1xPL-M-3
FW-Combo5-047 FW-Combo5-PL-M-3 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-4 PL-M-3 PPxPL PP-F-4xPL-M-3
FW-Combo5-048 FW-Combo5-PL-M-1 95% FW-Combo5-PP-F-1 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-1 PL-M-1 PPxPL PP-F-1xPL-M-1
FW-Combo5-049 FW-Combo5-PL-M-1 95% FW-Combo5-PP-F-1 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-1 PL-M-1 PPxPL PP-F-1xPL-M-1
FW-Combo5-050 FW-Combo5-PL-M-3 95% FW-Combo5-PP-F-1 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-1 PL-M-3 PPxPL PP-F-1xPL-M-3
FW-Combo5-051 FW-Combo5-PL-M-1 95% FW-Combo5-PL-F-5 95% FW-Combo5 FW-Combo5 FW-Combo5 PL PL PL-F-5 PL-M-1 PLxPL PL-F-5xPL-M-1
FW-Combo5-052 FW-Combo5-PL-M-4 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-4 PL-M-4 PPxPL PP-F-4xPL-M-4
FW-Combo5-053 FW-Combo5-PL-M-3 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-4 PL-M-3 PPxPL PP-F-4xPL-M-3
FW-Combo5-054 FW-Combo5-PL-M-3 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-4 PL-M-3 PPxPL PP-F-4xPL-M-3
FW-Combo5-055 FW-Combo5-PL-M-3 95% FW-Combo5-PP-F-1 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-1 PL-M-3 PPxPL PP-F-1xPL-M-3
FW-Combo5-056 FW-Combo5-PL-M-1 95% FW-Combo5-PP-F-1 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-1 PL-M-1 PPxPL PP-F-1xPL-M-1
FW-Combo5-057 FW-Combo5-PL-M-4 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-4 PL-M-4 PPxPL PP-F-4xPL-M-4
FW-Combo5-058 FW-Combo5-PL-M-1 95% FW-Combo5-PP-F-1 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-1 PL-M-1 PPxPL PP-F-1xPL-M-1
FW-Combo5-059 FW-Combo5-PL-M-1 95% FW-Combo5-PP-F-1 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-1 PL-M-1 PPxPL PP-F-1xPL-M-1
FW-Combo5-060 FW-Combo5-PL-M-1 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-4 PL-M-1 PPxPL PP-F-4xPL-M-1
FW-Combo5-061 FW-Combo5-PL-M-1 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-4 PL-M-1 PPxPL PP-F-4xPL-M-1
FW-Combo5-062 FW-Combo5-PL-M-3 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-4 PL-M-3 PPxPL PP-F-4xPL-M-3
FW-Combo5-063 FW-Combo5-PL-M-3 95% FW-Combo5-PP-F-1 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-1 PL-M-3 PPxPL PP-F-1xPL-M-3
FW-Combo5-064 FW-Combo5-PL-M-4 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-4 PL-M-4 PPxPL PP-F-4xPL-M-4
FW-Combo5-065 FW-Combo5-PL-M-1 95% FW-Combo5-PP-F-1 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-1 PL-M-1 PPxPL PP-F-1xPL-M-1
FW-Combo5-066 FW-Combo5-PL-M-2 95% FW-Combo5-PP-F-3 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-3 PL-M-2 PPxPL PP-F-3xPL-M-2
FW-Combo5-067 FW-Combo5-PL-M-4 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-4 PL-M-4 PPxPL PP-F-4xPL-M-4
FW-Combo5-068 FW-Combo5-PL-M-1 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-4 PL-M-1 PPxPL PP-F-4xPL-M-1
FW-Combo5-069 FW-Combo5-PL-M-3 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-4 PL-M-3 PPxPL PP-F-4xPL-M-3
FW-Combo5-070 FW-Combo5-PL-M-3 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-4 PL-M-3 PPxPL PP-F-4xPL-M-3
FW-Combo5-071 FW-Combo5-PL-M-3 95% FW-Combo5-PP-F-1 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-1 PL-M-3 PPxPL PP-F-1xPL-M-3
FW-Combo5-072 FW-Combo5-PL-M-1 95% FW-Combo5-PP-F-1 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-1 PL-M-1 PPxPL PP-F-1xPL-M-1
FW-Combo5-073 FW-Combo5-PL-M-3 95% FW-Combo5-PP-F-1 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-1 PL-M-3 PPxPL PP-F-1xPL-M-3
FW-Combo5-074 FW-Combo5-PL-M-3 95% FW-Combo5-PP-F-1 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-1 PL-M-3 PPxPL PP-F-1xPL-M-3
FW-Combo5-075 FW-Combo5-PL-M-1 95% FW-Combo5-PP-F-1 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-1 PL-M-1 PPxPL PP-F-1xPL-M-1
FW-Combo5-076 FW-Combo5-PL-M-1 95% FW-Combo5-PP-F-1 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-1 PL-M-1 PPxPL PP-F-1xPL-M-1
FW-Combo5-077 FW-Combo5-PL-M-3 95% FW-Combo5-PP-F-1 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-1 PL-M-3 PPxPL PP-F-1xPL-M-3
FW-Combo5-078 FW-Combo5-PL-M-3 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-4 PL-M-3 PPxPL PP-F-4xPL-M-3
FW-Combo5-079 FW-Combo5-PL-M-3 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-4 PL-M-3 PPxPL PP-F-4xPL-M-3
FW-Combo5-081 FW-Combo5-PP-M-1 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PP PP-F-4 PP-M-1 PPxPP PP-F-4xPP-M-1
FW-Combo5-082 FW-Combo5-PL-M-5 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-4 PL-M-5 PPxPL PP-F-4xPL-M-5
FW-Combo5-084 FW-Combo5-PL-M-3 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-4 PL-M-3 PPxPL PP-F-4xPL-M-3
FW-Combo5-085 FW-Combo5-PL-M-5 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-4 PL-M-5 PPxPL PP-F-4xPL-M-5
FW-Combo5-088 FW-Combo5-PL-M-3 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-4 PL-M-3 PPxPL PP-F-4xPL-M-3
FW-Combo5-089 FW-Combo5-PL-M-3 95% FW-Combo5-PP-F-1 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-1 PL-M-3 PPxPL PP-F-1xPL-M-3
FW-Combo5-090 FW-Combo5-PL-M-1 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-4 PL-M-1 PPxPL PP-F-4xPL-M-1
FW-Combo5-091 FW-Combo5-PL-M-3 95% FW-Combo5-PP-F-4 95% FW-Combo5 FW-Combo5 FW-Combo5 PP PL PP-F-4 PL-M-3 PPxPL PP-F-4xPL-M-3
